Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2019-09-03,329482.84,0.831,4575278.23,50.02,4630.73,5063428.84,10681.02,3393564.07,32.6,88.5,0,0,1,0
2019-09-04,323804.74,0.827,4133710.19,49.76,5219.67,5477558.09,11806.44,3720470.11,31.9,52.2,0,0,1,0
2019-09-05,340479.22,0.802,4239438.04,49.9,4845.83,4140909.24,8754.22,3083072.24,30.6,74.8,0,0,0,0
2019-09-06,297656.27,0.916,4295426.42,49.74,3401.53,4837086.0,10245.22,2121778.63,28.1,43.3,0,1,1,1
2019-09-07,333394.73,0.931,3763460.25,50.48,3795.78,4006417.76,7450.2,1567571.47,28.6,69.4,0,0,0,0
2019-09-08,325937.99,0.892,4555186.23,49.82,3988.61,5473068.28,10867.0,2771672.36,31.8,80.2,0,1,1,0
2019-09-09,329754.85,0.828,3746876.96,49.98,3957.22,3581382.66,7570.91,2423197.69,30.1,84.5,0,0,0,0
2019-09-10,329198.2,0.843,4562492.94,49.89,4034.77,5591140.1,11634.88,3570721.55,28.1,77.4,0,0,1,0
2019-09-11,331654.26,0.871,4176920.86,50.1,5203.8,3784656.83,7560.81,2130764.82,32.5,67.1,0,0,0,0
2019-09-12,337255.01,0.943,3284381.94,49.9,3458.97,3408788.4,6187.27,1201239.99,30.4,75.5,0,0,0,0
2019-09-13,334397.09,0.837,3700796.21,49.77,3643.23,3950032.12,8147.02,2581341.93,28.7,95.2,0,0,0,0
2019-09-14,324613.12,0.91,3286024.59,49.96,4821.91,3160290.8,6178.45,1442199.94,26.6,70.8,0,0,0,0
2019-09-15,336882.48,0.866,4465312.85,49.94,3692.01,4411177.92,8730.5,2548067.1,26.4,79.6,0,0,0,0
2019-09-16,331565.66,0.845,3990105.83,49.88,4196.79,4507475.12,9292.07,2856409.95,27.0,65.7,0,0,1,0
2019-09-17,333435.33,0.868,3108663.02,49.89,4517.33,3712227.28,7402.0,2119840.88,29.4,80.7,0,0,1,0
2019-09-18,337332.7,0.811,4150298.75,50.24,4243.25,3480187.22,7347.4,2513452.45,30.5,79.1,0,0,0,0
2019-09-19,324442.1,0.92,3785134.3,49.94,4095.88,4042612.9,7821.13,1724544.5,23.7,63.9,0,0,0,0
2019-09-20,329820.87,0.836,3406477.66,49.77,4469.31,3538203.12,7404.24,2317817.86,22.2,77.8,0,0,0,0
2019-09-21,327342.73,0.909,4671186.33,49.91,3553.47,4954912.49,9616.09,2274640.97,25.1,78.2,0,0,0,0
2019-09-22,322160.7,0.81,4042914.35,50.01,3751.82,4116994.09,9105.98,2977953.1,26.8,77.4,0,0,0,0
2019-09-23,331733.55,0.943,3882627.44,49.73,4267.82,3575710.8,6597.49,1258696.76,31.6,69.6,0,0,0,0
2019-09-24,342557.78,0.829,3840230.09,50.33,2965.28,4624519.12,9402.48,3120304.19,27.2,82.3,0,0,1,0
2019-09-25,320799.61,0.932,3394688.21,50.17,4708.29,3957978.88,7639.62,1534096.69,28.8,60.7,0,1,1,0
2019-09-26,329838.6,0.921,3478180.44,50.29,4151.7,3615920.15,6869.08,1524843.59,29.3,70.1,0,0,0,0
2019-09-27,333202.71,0.945,4513966.71,50.08,4076.52,4519242.09,8284.81,1561366.49,24.9,71.1,0,0,0,0
2019-09-28,308969.54,0.872,3810446.85,49.37,3184.74,4406762.98,9446.8,2477525.42,32.4,81.7,0,1,1,1
2019-09-29,329434.36,0.909,4008827.08,50.31,3356.7,3172724.77,6116.27,1453752.95,26.0,60.3,0,1,0,0
2019-09-30,323503.92,0.856,3182267.81,49.83,3800.71,3453976.22,7204.52,2089593.68,32.7,72.4,1,0,0,0
2019-10-01,331163.93,0.828,3472763.19,49.84,4403.71,3917389.25,8251.7,2656399.84,27.6,65.1,0,0,1,0
2019-10-02,326216.18,0.866,4243925.01,50.03,2961.69,4514645.88,9221.64,2601281.83,27.0,71.1,0,0,0,0
2019-10-03,319050.39,0.825,4151084.7,50.28,4394.18,4322799.95,9483.39,2962705.39,24.7,73.9,0,0,0,0
2019-10-04,335972.96,0.947,4701350.08,50.21,3819.98,4999125.84,9068.56,1690434.58,28.6,57.2,0,0,0,0
2019-10-05,334791.93,0.814,4537182.53,50.18,3888.29,4376917.46,9267.77,3118369.27,34.8,82.6,0,0,0,0
2019-10-06,330258.3,0.888,3907715.61,49.94,4126.8,3907889.42,7690.03,2019552.37,29.2,74.3,0,0,0,0
2019-10-07,331145.37,0.894,4189181.43,49.93,4134.66,4328960.57,8442.7,2170014.49,28.8,61.4,0,0,0,0
2019-10-08,335371.59,0.881,3873358.62,50.07,3643.79,4336874.38,8477.27,2332397.71,26.0,66.6,0,0,1,0
2019-10-09,331121.7,0.899,4821923.93,49.97,4312.46,5727895.14,11105.26,2785040.87,29.8,84.9,0,0,1,0
2019-10-10,334520.09,0.817,4459605.88,50.18,2840.3,4580395.27,9670.99,3227754.95,28.5,74.2,0,0,0,0
2019-10-11,328512.59,0.883,4067874.04,50.17,3774.79,3846262.14,7653.17,2041885.82,27.8,60.4,0,0,0,0
2019-10-12,336559.92,0.843,4080157.91,50.12,4076.84,4298710.26,8746.72,2742062.01,29.5,62.2,0,0,0,0
2019-10-13,331603.93,0.941,4577940.11,49.49,3827.53,5727685.71,10597.34,2059310.69,22.6,76.2,0,0,1,0
2019-10-14,330970.26,0.914,4231831.14,50.03,3086.54,4038095.19,7704.3,1788760.19,27.7,77.4,0,0,0,0
2019-10-15,323649.69,0.946,4623451.21,49.98,4379.01,5264187.91,9927.98,1806111.63,24.4,73.6,0,0,1,0
2019-10-16,331434.78,0.806,3122540.83,50.03,3375.81,3695827.01,7991.26,2717689.05,28.1,67.1,0,0,1,0
2019-10-17,325840.23,0.843,4184491.3,49.85,3966.24,4243067.96,8920.84,2710030.86,25.8,78.1,0,0,0,0
2019-10-18,326808.59,0.829,3793826.05,49.74,4076.52,3717674.64,7919.52,2504935.16,26.0,66.9,0,0,0,0
2019-10-19,325923.12,0.802,4702551.2,50.09,4009.91,5208055.08,11508.07,3883353.56,24.0,61.5,0,0,1,0
2019-10-20,324668.83,0.836,4618559.47,49.93,4584.51,5012622.72,10658.02,3285599.79,31.3,85.9,0,0,0,0
2019-10-21,340623.86,0.902,4013134.32,50.11,3973.37,4492613.25,8443.94,2152705.8,26.0,74.9,0,0,1,0
2019-10-22,336656.7,0.835,4614252.39,49.87,4213.73,5801826.88,11920.8,3828390.25,26.1,62.2,0,0,1,0
2019-10-23,339601.84,0.876,4713245.81,50.28,3972.05,5027641.25,9753.39,2763373.39,32.6,71.3,0,0,0,0
2019-10-24,323885.52,0.933,4029762.67,50.2,4306.48,3750812.48,7164.92,1444692.94,29.7,70.3,0,0,0,0
2019-10-25,330356.27,0.904,4988773.51,50.06,4696.75,5271457.37,10190.34,2492091.12,21.9,66.5,0,0,0,0
2019-10-26,323532.46,0.859,3987463.54,49.96,4068.77,4283156.61,8895.99,2550615.28,32.2,72.3,0,0,0,0
2019-10-27,326521.53,0.856,3914191.62,50.17,4390.93,4605895.29,9515.54,2783277.95,32.9,60.7,0,0,1,0
2019-10-28,325409.37,0.868,4346349.04,50.08,4727.66,4478145.81,9149.71,2557536.74,32.7,78.7,0,0,0,0
2019-10-29,336197.92,0.827,3858483.71,50.05,4678.59,3893569.74,8089.47,2651376.8,30.0,69.9,0,0,0,0
2019-10-30,328018.85,0.895,4034135.91,50.21,3807.36,3682684.41,7241.58,1834410.28,24.7,53.9,0,0,0,0
2019-10-31,335341.9,0.855,4563773.77,50.29,4518.22,5041789.27,10156.91,3063274.61,27.9,67.7,0,0,1,0
2019-11-01,333020.6,0.928,4007687.54,49.75,4124.39,5549928.74,10369.93,2230736.44,27.7,28.8,0,0,1,0
2019-11-02,341518.19,0.913,3321992.88,49.79,4558.61,3414147.96,6318.4,1520705.75,29.4,5.1,0,0,0,0
2019-11-03,322602.78,0.892,4146927.76,49.84,4284.32,4541696.6,9116.55,2306917.4,28.7,33.4,0,0,0,0
2019-11-04,336296.17,0.855,3721482.57,49.7,4137.83,3703681.66,7440.0,2250198.98,30.1,45.4,0,0,0,0
2019-11-05,335732.2,0.831,4346108.46,49.99,4216.99,4006553.56,8286.3,2676883.18,32.5,33.9,0,0,0,0
2019-11-06,325133.11,0.916,4278475.89,50.12,4127.62,4678186.48,9064.83,2043013.69,30.7,42.1,0,0,0,0
2019-11-07,335035.67,0.873,4588560.14,50.0,4147.17,4830922.51,9536.38,2699400.77,30.5,35.1,0,0,0,0
2019-11-08,331680.72,0.834,4363012.92,49.89,3920.58,3540343.21,7391.77,2344900.76,31.1,30.4,0,0,0,0
2019-11-09,328862.62,0.829,4436097.71,50.23,3874.14,5372127.07,11372.92,3620210.01,36.5,27.7,0,0,1,0
2019-11-10,325880.32,0.825,3732361.3,50.03,4881.59,4074232.29,8751.31,2792898.34,38.5,22.2,0,0,0,0
2019-11-11,326404.45,0.917,4321594.6,50.07,4238.76,4569608.99,8818.5,1993537.83,30.6,44.3,0,0,0,0
2019-11-12,340249.06,0.834,4787380.52,50.23,3713.35,4824733.16,9812.25,3187609.73,33.0,42.3,0,0,0,0
2019-11-13,290650.19,0.879,3724540.04,50.34,3861.29,4987267.27,11270.53,2705439.32,29.5,32.2,1,0,1,1
2019-11-14,333910.65,0.868,4719895.32,50.41,4528.13,5168944.25,10299.72,2960744.97,34.3,14.8,0,0,0,0
2019-11-15,326045.5,0.887,3780259.96,49.91,3631.91,4120982.87,8227.48,2146032.78,30.6,39.7,0,0,0,0
2019-11-16,326100.74,0.932,3659211.5,50.4,3258.99,4232973.32,8044.82,1651950.85,29.9,26.0,0,0,1,0
2019-11-17,335409.92,0.93,4118480.18,49.81,3295.78,4857859.08,8989.79,1917470.63,38.0,36.4,0,0,1,0
2019-11-18,323252.12,0.868,4286364.17,50.1,3135.51,5360352.6,11034.21,3071393.06,27.9,19.6,0,0,1,0
2019-11-19,327923.93,0.802,4364700.05,49.87,3350.59,4217678.54,9255.51,3137950.28,24.6,35.9,0,0,0,0
2019-11-20,330170.14,0.864,3615295.03,50.22,3409.57,3588750.99,7263.53,2091646.41,34.2,33.7,0,0,0,0
2019-11-21,330556.86,0.891,4173816.04,49.9,4692.62,4533257.63,8887.11,2310784.75,30.9,10.9,0,0,0,0
2019-11-22,329104.53,0.884,3725778.17,50.06,3976.91,3621795.11,7190.21,1918641.78,30.1,51.2,0,0,0,0
2019-11-23,331979.1,0.898,3404431.1,49.87,3818.37,3364253.68,6517.57,1651231.9,40.2,31.7,0,0,0,0
2019-11-24,333464.28,0.823,3628505.47,50.19,3278.29,3982368.06,8376.7,2747510.56,34.2,32.4,0,0,0,0
2019-11-25,333673.19,0.897,3699639.85,49.87,3928.44,4217901.07,8136.39,2078763.69,31.8,40.3,0,0,1,0
2019-11-26,325070.98,0.827,4208638.06,50.34,3131.34,4956061.86,10638.58,3364047.85,29.9,34.5,0,0,1,0
2019-11-27,328579.22,0.913,4460885.47,49.8,3815.29,4598006.65,8853.17,2060240.16,33.3,38.6,0,0,0,0
2019-11-28,335973.81,0.851,3410717.35,49.73,5032.25,3739221.6,7551.89,2308878.83,26.8,23.6,0,0,0,0
2019-11-29,334473.24,0.906,4140784.43,50.19,4331.9,4448344.4,8470.64,2072034.38,30.5,33.6,0,0,0,0
2019-11-30,323135.7,0.807,3529320.73,49.88,3895.1,3712018.64,8216.64,2714668.15,31.9,15.9,0,0,0,0
2019-12-01,331757.4,0.861,4251634.16,50.0,4349.06,4117278.63,8320.23,2430180.19,32.6,32.6,0,0,0,0
2019-12-02,320108.87,0.906,3750907.77,49.94,3739.23,3584663.38,7138.04,1677257.94,31.6,49.5,0,0,0,0
2019-12-03,330234.67,0.834,3579468.39,49.74,3599.66,3997075.94,8378.71,2644099.26,29.9,19.9,0,0,1,0
2019-12-04,339488.84,0.919,4319865.81,49.98,4852.06,4176092.3,7725.56,1787895.8,34.8,31.5,0,0,0,0
2019-12-05,325260.54,0.895,3765230.96,50.25,3428.86,3284441.53,6516.77,1640478.26,27.0,13.8,0,0,0,0
2019-12-06,325828.38,0.888,3873614.42,50.2,3822.94,4054992.03,8090.25,2098342.39,31.2,35.1,0,0,0,0
2019-12-07,333820.15,0.853,3112004.36,50.05,4153.02,3720476.0,7543.27,2276068.99,30.4,39.7,0,0,1,0
2019-12-08,322285.99,0.872,4378620.54,50.22,3531.88,3373792.62,6928.14,1890578.14,35.0,38.8,0,0,0,0
2019-12-09,326836.22,0.89,4328363.41,49.79,4325.3,4419981.76,8776.75,2269287.78,30.6,29.0,0,0,0,0
2019-12-10,332982.21,0.871,4002183.14,49.93,3846.7,4472525.65,8904.68,2524272.87,33.3,13.6,0,0,1,0
2019-12-11,326828.57,0.905,3388967.62,50.08,4331.96,2940438.97,5741.22,1384340.75,33.0,22.6,1,0,0,0
2019-12-12,328820.15,0.865,4483747.67,49.97,4292.99,4612281.96,9361.67,2674836.66,26.5,47.6,0,0,0,0
2019-12-13,333720.93,0.83,3733494.65,49.95,3878.49,3494753.63,7281.42,2345387.33,31.8,43.8,0,0,0,0
2019-12-14,332107.73,0.832,3818658.62,49.76,4855.33,3624984.61,7573.49,2416280.97,26.8,34.1,0,1,0,0
2019-12-15,331334.09,0.801,4924817.62,49.58,3667.33,4972874.88,10819.78,3718383.51,33.1,36.6,0,0,0,0
2019-12-16,328304.39,0.845,3718545.42,50.16,4674.44,3486825.05,7255.42,2205358.57,29.8,24.7,0,0,0,0
2019-12-17,331850.31,0.912,4296883.98,50.05,4587.47,3993394.77,7615.24,1792154.72,35.6,47.9,0,0,0,0
2019-12-18,329381.34,0.919,4224836.9,50.18,4885.44,4411054.3,8412.18,1890725.19,31.5,27.8,0,0,0,0
2019-12-19,332289.03,0.83,4156068.88,49.91,4087.03,5289486.65,11067.9,3549461.17,29.7,39.4,0,0,1,0
2019-12-20,327515.34,0.944,4112800.22,49.86,3605.71,4630084.92,8647.5,1620557.36,35.6,21.7,0,0,1,0
2019-12-21,329087.16,0.875,4150555.42,50.0,5038.4,4777510.42,9575.1,2638670.13,29.4,33.2,0,0,1,0
2019-12-22,325050.21,0.938,4108776.24,50.17,3832.65,4641792.34,8793.9,1722249.84,34.7,47.5,0,0,1,0
2019-12-23,329824.96,0.906,3979232.66,49.95,3593.23,3900637.39,7536.26,1822187.98,33.4,25.5,0,0,0,0
2019-12-24,325945.0,0.908,4604513.25,50.16,3905.11,4977862.02,9706.83,2291626.52,30.9,42.5,0,0,0,0
2019-12-25,324429.77,0.813,3474935.78,49.8,3509.15,4030124.27,8824.23,2888890.16,28.0,24.2,0,0,1,0
2019-12-26,291085.18,0.833,4408583.24,49.69,4263.07,6414777.65,15274.13,4260674.34,35.7,26.0,0,0,1,1
2019-12-27,331063.7,0.801,4328936.92,49.99,3697.17,4629603.67,10075.45,3456264.52,33.5,34.9,0,0,0,0
2019-12-28,333914.37,0.907,4279359.65,50.25,3856.26,4715874.23,8985.84,2183926.09,29.7,44.7,0,0,1,0
2019-12-29,327844.37,0.852,4446791.77,50.04,4483.89,5764320.13,11919.29,3547161.31,32.7,32.0,0,0,1,0
2019-12-30,332040.26,0.918,3962960.24,50.35,4311.85,4493776.26,8511.74,1941361.34,35.0,41.2,0,0,1,0
2019-12-31,332753.99,0.851,3252410.37,49.73,4007.79,3312528.13,6755.03,2045603.7,32.3,46.4,0,0,0,0
2020-01-01,332223.87,0.923,3971082.94,50.03,4085.44,4140236.37,7796.13,1727332.04,32.7,27.3,0,0,0,0
2020-01-02,325871.73,0.82,3603522.31,50.04,4006.13,3403832.62,7357.94,2379385.6,35.1,19.7,0,0,0,0
2020-01-03,330746.82,0.826,3707256.32,50.12,3784.42,4762725.52,10065.05,3250054.41,36.6,31.4,0,0,1,0
2020-01-04,331820.7,0.851,3503032.13,49.84,3998.74,4240024.46,8667.77,2615120.92,31.6,47.7,0,0,1,0
2020-01-05,330035.89,0.861,3809062.06,50.34,4245.42,4031211.52,8187.91,2378373.62,28.0,26.9,0,0,0,0
2020-01-06,319567.61,0.852,3761350.52,50.0,3936.92,4769700.94,10110.5,2927079.2,28.1,45.1,0,0,1,0
2020-01-07,330802.45,0.915,3048972.07,49.78,4209.88,3394237.68,6477.49,1501179.88,29.9,32.4,0,0,1,0
2020-01-08,341062.66,0.815,4280088.76,50.0,3581.67,4309687.11,8956.47,3069286.53,29.2,52.6,0,0,0,0
2020-01-09,328199.8,0.853,4888128.74,49.94,3698.05,5575620.85,11502.89,3416122.65,27.0,57.5,0,0,1,0
2020-01-10,326359.61,0.926,4242494.88,50.56,3632.84,4623743.91,8837.31,1890974.97,37.5,45.3,0,0,0,0
2020-01-11,331866.74,0.81,3918830.42,50.21,3717.43,4443113.8,9542.62,3216532.97,33.6,18.5,0,0,1,0
2020-01-12,331561.89,0.941,3978101.44,50.01,4643.59,3632367.88,6719.13,1302022.37,30.4,11.0,0,1,0,0
2020-01-13,335963.68,0.948,3831605.65,49.98,4363.02,3712705.5,6730.59,1247140.89,31.9,35.6,0,0,0,0
2020-01-14,323710.66,0.813,4036016.63,50.19,3461.54,4838566.77,10611.0,3461754.44,26.6,44.1,0,1,1,0
2020-01-15,333656.9,0.844,3985196.76,50.2,4218.75,4859205.21,9966.01,3091847.76,35.5,40.0,0,0,1,0
2020-01-16,332952.11,0.856,3663580.63,49.42,3804.71,4365197.62,8844.2,2637945.72,26.2,27.8,0,0,1,0
2020-01-17,329289.27,0.916,4673155.36,50.13,3658.81,5943621.29,11371.04,2595007.17,33.5,20.1,0,0,1,0
2020-01-18,331693.44,0.889,3405138.31,50.01,3257.13,3771997.11,7382.14,1938828.51,26.5,44.3,0,0,1,0
2020-01-19,335147.29,0.897,4287332.62,49.74,4485.96,4719102.75,9066.46,2330093.36,30.8,53.6,0,0,1,0
2020-01-20,334361.58,0.914,3959520.95,50.18,3318.07,3795910.81,7174.15,1689142.29,35.7,28.3,0,0,0,0
2020-01-21,324284.9,0.818,4760332.73,50.45,3974.02,4721997.08,10281.25,3324231.06,27.1,43.3,1,0,0,0
2020-01-22,334100.79,0.925,4136345.84,50.11,3526.84,3520749.65,6577.55,1446438.03,31.6,61.0,0,0,0,0
2020-01-23,329676.56,0.906,3856037.79,50.22,4387.92,3924873.45,7587.94,1835450.48,33.9,33.1,0,0,0,0
2020-01-24,330364.37,0.887,3900917.12,50.36,3832.82,3292949.01,6490.87,1717911.71,33.4,33.3,0,0,0,0
2020-01-25,330365.98,0.933,4015962.68,49.83,3932.77,4650872.79,8707.28,1787090.96,32.2,40.6,0,0,1,0
2020-01-26,329248.79,0.905,3542883.72,49.63,3949.63,3857633.11,7474.21,1812841.18,33.5,32.2,0,0,0,0
2020-01-27,335958.54,0.83,3693252.19,50.13,4151.29,3129599.4,6477.85,2101026.62,30.2,48.4,0,0,0,0
2020-01-28,329581.41,0.864,3286022.41,49.95,4006.5,3387933.9,6865.4,1970138.28,37.8,31.0,0,0,0,0
2020-01-29,324402.27,0.874,3630809.24,49.73,3978.36,4526767.92,9216.78,2515491.27,27.2,34.7,0,0,1,0
2020-01-30,328032.35,0.808,4037562.59,49.98,3740.8,4188702.23,9120.93,3051266.26,35.5,20.6,0,0,0,0
2020-01-31,330893.47,0.943,4120070.02,50.15,3212.64,3914737.7,7241.89,1378954.82,32.6,32.6,0,0,0,0
2020-02-01,336146.07,0.819,3208268.12,49.97,3440.72,2795844.53,5861.23,1956694.04,33.9,24.9,0,0,0,0
2020-02-02,333015.47,0.905,3945115.32,49.84,4359.24,3449748.25,6611.45,1625384.78,34.4,38.5,0,1,0,0
2020-02-03,325747.32,0.876,4225363.98,49.96,3847.09,4662934.21,9435.09,2568157.62,33.7,18.4,0,0,1,0
2020-02-04,342425.95,0.804,3934835.12,50.0,3668.0,3960855.16,8307.87,2931002.54,29.6,44.8,0,0,0,0
2020-02-05,331323.88,0.939,3746484.54,49.61,3297.14,3802309.36,7058.33,1396236.48,31.1,26.3,0,0,0,0
2020-02-06,336376.95,0.928,3835135.54,49.97,3140.18,3862078.65,7144.82,1553276.04,27.6,52.8,1,0,0,0
2020-02-07,329241.43,0.879,3783694.66,49.73,3648.4,3919816.88,7823.13,2130184.48,31.1,48.7,0,0,0,0
2020-02-08,332666.8,0.834,3745307.78,50.13,4444.03,3472962.85,7224.14,2294581.6,33.0,40.4,0,0,0,0
2020-02-09,334197.34,0.818,4069529.41,49.69,3721.46,4401645.74,9293.28,3092456.69,33.8,19.6,0,0,0,0
2020-02-10,336090.97,0.855,4923075.29,50.2,4200.24,4468820.06,8983.77,2716495.59,33.2,28.7,0,0,0,0
2020-02-11,335286.84,0.838,3702520.03,49.92,3698.47,3607793.85,7410.67,2346284.27,26.7,26.0,0,0,0,0
2020-02-12,334360.99,0.876,3872742.95,49.89,4319.43,4457847.68,8787.05,2454372.83,30.3,27.3,0,0,1,0
2020-02-13,328424.57,0.945,3979320.82,50.06,3824.12,4327990.9,8051.49,1498516.32,30.0,50.8,0,1,0,0
2020-02-14,327141.27,0.886,3725058.23,49.83,3384.06,4166731.62,8297.49,2177862.92,28.1,33.5,0,0,1,0
2020-02-15,331663.04,0.933,4439294.32,50.06,3865.52,5615879.74,10472.51,2157365.87,29.5,28.4,0,0,1,0
2020-02-16,334665.64,0.898,3051645.85,49.85,4917.0,3186023.85,6123.21,1564369.13,32.0,27.5,0,0,0,0
2020-02-17,328886.4,0.871,3787576.33,49.89,4894.94,3985083.39,8029.15,2244696.5,36.2,29.7,0,1,0,0
2020-02-18,335325.86,0.928,4327325.49,50.08,4243.27,4429311.49,8216.2,1775672.55,29.1,40.3,0,0,0,0
2020-02-19,337263.08,0.871,3882362.28,49.77,3931.47,3904330.95,7676.2,2205304.98,28.6,18.7,0,0,0,0
2020-02-20,325418.4,0.93,3671664.42,49.75,4151.95,3484192.6,6644.76,1373814.08,30.2,36.0,0,0,0,0
2020-02-21,325815.4,0.844,4176302.7,50.05,4158.43,4420225.85,9283.36,2812003.1,33.0,39.2,0,0,0,0
2020-02-22,329298.12,0.819,4362537.29,49.99,3980.06,4735555.44,10133.66,3313780.93,35.7,17.6,0,0,0,0
2020-02-23,331538.06,0.928,4084254.18,50.03,4220.47,4456235.93,8359.63,1784992.03,31.7,20.8,0,0,0,0
2020-02-24,327377.16,0.888,3679511.86,50.07,4104.11,3887170.2,7718.92,2011735.2,27.7,34.5,0,0,0,0
2020-02-25,336761.01,0.933,4182481.33,50.01,3842.01,4778974.6,8778.12,1837788.19,28.3,49.4,0,0,1,0
2020-02-26,332120.33,0.941,3839180.28,50.12,3402.37,4042440.57,7470.48,1458152.7,32.6,47.0,0,0,0,0
2020-02-27,330197.24,0.808,4298074.75,50.02,3769.97,4337057.48,9384.82,3162023.63,35.0,28.9,0,0,0,0
2020-02-28,322820.45,0.875,4593303.55,49.6,4399.76,4397174.92,8986.11,2431158.57,37.4,49.1,0,0,0,0
2020-02-29,323420.92,0.856,2957769.3,49.65,3984.27,2647506.63,5519.64,1597234.71,28.5,31.8,0,0,0,0
2020-03-01,331405.05,0.894,4044426.99,50.39,4150.14,4837302.59,9427.68,2426061.93,32.4,31.7,0,0,1,0
2020-03-02,319337.02,0.919,3305706.43,50.0,3858.49,3239904.81,6373.66,1389565.8,28.9,35.9,0,0,0,0
2020-03-03,335063.19,0.842,4976715.43,50.19,3470.2,4764873.01,9750.04,3051797.14,29.3,43.4,0,0,0,0
2020-03-04,329209.23,0.884,3812750.19,49.93,3880.69,3844190.8,7630.55,2037979.88,29.1,28.9,0,0,0,0
2020-03-05,346215.46,0.906,4298549.3,49.99,3488.77,4393809.97,8084.59,2048848.25,31.0,31.0,0,0,0,0
2020-03-06,341539.58,0.82,3985873.26,49.91,3456.86,4838257.21,9972.09,3375054.23,29.4,22.5,0,0,1,0
2020-03-07,329092.75,0.922,3678766.17,50.49,4602.82,3741986.83,7119.35,1570179.78,39.4,38.5,0,1,0,0
2020-03-08,329468.31,0.891,3631178.78,50.05,3789.96,4768966.37,9380.22,2431101.59,30.6,44.3,0,0,1,0
2020-03-09,334977.91,0.942,4634271.67,49.89,3629.26,4895504.27,8953.06,1737067.11,35.0,44.9,0,0,0,0
2020-03-10,338515.86,0.851,4382375.22,49.67,4808.98,5502960.95,11029.69,3396987.46,30.0,21.3,0,1,1,0
2020-03-11,321809.85,0.816,4777433.63,50.39,4407.49,5443374.1,11964.65,3852931.48,38.7,31.2,0,0,1,0
2020-03-12,321068.12,0.876,4022181.33,49.97,3814.25,4368506.2,8967.75,2405520.16,33.0,47.5,0,0,0,0
2020-03-13,326889.83,0.813,4115167.85,50.15,4213.82,4970237.23,10799.24,3561299.66,34.5,37.3,0,0,1,0
2020-03-14,332913.69,0.945,3893123.37,50.17,3882.11,4524677.45,8299.78,1559363.8,30.2,35.3,0,0,1,0
2020-03-15,332484.37,0.806,3885167.12,49.91,3653.66,4326008.91,9322.38,3179181.82,34.9,35.1,0,0,1,0
2020-03-16,335348.86,0.913,3583245.23,50.13,4237.35,4592858.26,8660.49,2051900.24,33.0,40.4,0,0,1,0
2020-03-17,324001.51,0.879,4033604.08,49.88,3837.85,4034252.39,8180.55,2190986.86,30.9,37.9,0,0,0,0
2020-03-18,318419.28,0.855,3684301.36,49.8,4037.75,3501960.25,7423.97,2121520.01,28.8,29.2,0,0,0,0
2020-03-19,334290.07,0.81,4176763.57,50.23,4510.68,4103156.15,8750.14,2971952.69,31.3,43.8,0,0,0,0
2020-03-20,325859.02,0.893,4068004.09,49.97,4455.61,4984229.74,9885.49,2507450.58,31.0,23.0,0,0,1,0
2020-03-21,319907.56,0.888,4115072.82,50.1,3724.95,4917824.77,9997.26,2549596.62,34.6,48.2,0,0,1,0
2020-03-22,330725.32,0.842,4670051.98,50.08,4243.02,4658254.54,9656.39,2982974.92,31.3,26.0,0,0,0,0
2020-03-23,333965.88,0.937,3984912.82,50.13,3436.07,3245850.45,5991.6,1215040.89,26.2,40.5,0,0,0,0
2020-03-24,329389.71,0.846,4302690.8,49.69,4225.21,4429256.59,9180.93,2795944.6,33.9,33.4,0,0,0,0
2020-03-25,327710.76,0.867,4820603.79,49.88,4074.25,4573179.4,9287.91,2622831.08,35.9,30.2,0,0,0,0
2020-03-26,329203.19,0.882,4522646.83,49.94,4189.49,4525389.37,9002.79,2423274.74,27.0,48.6,0,0,0,0
2020-03-27,328147.09,0.815,4461267.88,49.83,3851.28,4213931.15,9096.66,2995703.34,37.4,42.4,0,0,0,0
2020-03-28,323259.76,0.94,3877324.71,50.09,5042.04,3447120.77,6550.85,1253146.28,36.2,34.4,0,0,0,0
2020-03-29,326426.6,0.856,4091857.22,50.24,3549.35,5067030.42,10467.48,3057787.61,30.1,52.5,0,0,1,0
2020-03-30,332606.4,0.812,3472689.48,50.27,4485.78,3408907.22,7286.27,2449252.87,28.6,44.8,0,0,0,0
2020-03-31,331608.39,0.858,4199565.76,49.93,3484.15,5002803.18,10150.62,2993735.27,35.2,26.9,0,0,1,0
2020-04-01,330840.3,0.89,4109784.07,50.06,4252.17,4224294.61,8282.67,2163814.95,23.9,47.4,1,0,0,0
2020-04-02,325024.26,0.877,4009354.05,50.09,4287.89,3756442.31,7608.11,2057591.05,26.0,71.1,0,0,0,0
2020-04-03,329092.48,0.904,4410877.92,50.12,4027.49,4855965.66,9421.97,2294031.52,24.1,83.8,0,0,1,0
2020-04-04,319114.67,0.808,3516890.07,49.82,3752.34,3555204.18,7957.42,2589424.48,28.0,76.1,0,0,0,0
2020-04-05,330892.38,0.843,4653945.14,50.36,4070.57,4790258.68,9918.55,3060633.09,32.4,85.7,0,0,0,0
